detector,curve,iou_definition,recall,seed_count,precision,precision_std,average_precision,average_precision_std
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.87,3,0.006664532651167363,0.0011555578069188048,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.88,3,0.005455504270848853,0.0013473996205088296,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.89,3,0.004966309109286649,0.0013369027514706611,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.9,3,0.00436534481071275,0.0009891773675750036,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.91,3,0.0034334580480603672,0.000259107986294219,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.92,3,0.002153839338052888,0.001878776478027787,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.93,3,0.0018105206967304014,0.0016002772804358941,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.9400000000000001,3,0.001292598565429435,0.001151633602108347,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.9500000000000001,3,0.0011175695362871396,0.0009832450771847753,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.96,3,0.00042548980803483076,0.0007369699656190553,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.97,3,0.0,0.0,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.98,3,0.0,0.0,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.99,3,0.0,0.0,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,1.0,3,0.0,0.0,0.10232138459103056,0.003599812697806189
yolo11s,ap50,IoU=0.50,0.0,3,1.0,1.5700924586837752e-16,0.16426611796035703,0.022604145863215196
yolo11s,ap50,IoU=0.50,0.01,3,0.8431372549019608,0.27169424432452977,0.16426611796035703,0.022604145863215196
yolo11s,ap50,IoU=0.50,0.02,3,0.6673130790777849,0.16992451631131053,0.16426611796035703,0.022604145863215196
yolo11s,ap50,IoU=0.50,0.03,3,0.5445261437908496,0.016728427475035352,0.16426611796035703,0.022604145863215196
yolo11s,ap50,IoU=0.50,0.04,3,0.494281045751634,0.05048860965843259,0.16426611796035703,0.022604145863215196
