scope,condition_id,family,corruption,severity,estimand,metric,unit,detector_a,detector_b,image_count,patient_group_count,seed_count,confidence_level,detector_a_estimate,detector_a_ci_low,detector_a_ci_high,detector_b_estimate,detector_b_ci_low,detector_b_ci_high,difference_a_minus_b,difference_ci_low,difference_ci_high,bootstrap_resamples,bootstrap_valid_a,bootstrap_valid_b,bootstrap_valid_difference,test_name,permutation_resamples,permutation_valid,p_value_raw,p_value_holm,holm_family_size,effect_size_name,effect_size,effect_size_n,status,reason
phase6_primary_seed_robustness,darker_s4,lighting,darker,4,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9995963210589415,0.9848649432545684,1.0195428045121537,1.0446581358412024,1.0000336370936473,1.1327491659639761,-0.0450618147822609,-0.13203520922419817,0.00421901354630747,2000,2000,1960,1960,paired_patient_cluster_label_swap,5000,5000,0.010797840431913617,0.34553089382123575,34,paired_raw_difference,-0.0450618147822609,183,complete,
phase6_primary_seed_robustness,darker_s4,lighting,darker,4,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8672368913933254,0.7237471666613595,0.9691602029125046,0.6969966510164828,0.4689782641457041,1.143248268290959,0.1702402403768426,-0.3105521685364134,0.39329865667342584,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.22815436912617476,1.0,35,paired_raw_difference,0.1702402403768426,183,complete,
phase6_primary_seed_robustness,darker_s4,lighting,darker,4,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8964118376830836,0.7716230096559794,0.9777921768625727,0.680104562783167,0.41408131547098165,1.3031690155338564,0.21630727489991664,-0.40614030924320543,0.4564960189051458,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.04459108178364327,1.0,35,paired_raw_difference,0.21630727489991664,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.15074309978768577,0.09814125295508276,0.2009076092455803,0.0,0.0,0.0,0.15074309978768577,0.09814125295508276,0.2009076092455803,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0015996800639872025,0.006998600279944011,35,paired_raw_difference,0.15074309978768577,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6396396396396397,0.5222101449275363,0.7337674016630851,0.0,0.0,0.0,0.6396396396396397,0.5222101449275363,0.7337674016630851,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.6396396396396397,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.24398625429553264,0.16562307746085014,0.31117837014694427,0.0,0.0,0.0,0.24398625429553264,0.16562307746085014,0.31117837014694427,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0003999200159968006,0.013997200559888023,35,paired_raw_difference,0.24398625429553264,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.699990016868642,0.6770918966790789,0.7221737384801751,,,,,,,2000,2000,0,0,paired_patient_cluster_label_swap,5000,5000,,,34,paired_raw_difference,,183,not_estimable,The conditional metric is undefined for at least one detector.
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8189750023156148,0.8028824345817531,0.8342022239395246,,,,,,,2000,2000,0,0,paired_patient_cluster_label_swap,5000,5000,,,34,paired_raw_difference,,183,not_estimable,The conditional metric is undefined for at least one detector.
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.31557806099062835,0.18799716265135105,0.45261688845037057,0.043860717054394135,0.012662717911445314,0.11424746718119225,0.2717173439362342,0.14637802948730358,0.37479281355297184,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.004999000199960008,0.17496500699860026,35,paired_raw_difference,0.2717173439362342,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.12820180952385116,0.07620075399488611,0.19138813318864653,0.012551934236941778,0.0038407141791924238,0.03647915328715567,0.11564987528690938,0.06088499353169383,0.16891017766465638,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0021995600879824036,0.07698460307938412,35,paired_raw_difference,0.11564987528690938,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0473708881352193,0.9699766135165832,1.126650071857374,0.0,0.0,0.0,1.0473708881352193,0.9699766135165832,1.126650071857374,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,1.0473708881352193,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.922077922077922,0.8533235294117647,0.9705988917306052,0.0,0.0,0.0,0.922077922077922,0.8533235294117647,0.9705988917306052,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.922077922077922,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0234748069799615,0.9507825761843323,1.095718403659242,0.0,0.0,0.0,1.0234748069799615,0.9507825761843323,1.095718403659242,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,1.0234748069799615,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0115409708735628,0.9911017241742266,1.039387991802816,,,,,,,2000,2000,0,0,paired_patient_cluster_label_swap,5000,5000,,,34,paired_raw_difference,,183,not_estimable,The conditional metric is undefined for at least one detector.
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0071564912673119,0.9946320314750752,1.0248131190607062,,,,,,,2000,2000,0,0,paired_patient_cluster_label_swap,5000,5000,,,34,paired_raw_difference,,183,not_estimable,The conditional metric is undefined for at least one detector.
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8354966839909754,0.6963153643289506,0.9441313412313711,0.20758951356814884,0.061855646767058424,0.5938792788417231,0.6279071704228266,0.23130973094597876,0.7759315502723402,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.6279071704228266,183,complete,
phase6_primary_seed_robustness,darker_s5,lighting,darker,5,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8673874998931954,0.7436331965658397,0.9670960692719277,0.16451899769404657,0.04817313111160288,0.6098919445376516,0.7028685021991489,0.2734435618469811,0.8157658976895166,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.7028685021991489,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13966480446927373,0.08872376440114595,0.18954385445453348,0.43902439024390244,0.2222222222222222,0.6060606060606061,-0.29935958577462873,-0.4539431171376048,-0.11756699679482903,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.29935958577462873,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6756756756756757,0.5555322128851541,0.7651531620553359,0.16216216216216217,0.06975592908128024,0.23255813953488372,0.5135135135135135,0.43063431260179774,0.6021535923753666,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5135135135135135,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.23148148148148145,0.15383275261324042,0.30070061517429936,0.2368421052631579,0.11009174311926606,0.32653566377045856,-0.005360623781676455,-0.07889175786694647,0.08405725355962461,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9150169966006798,1.0,35,paired_raw_difference,-0.005360623781676455,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6918714330952357,0.6645393172505292,0.7158376933497563,0.6846645671722604,0.6446158524217632,0.7351729864641532,0.0072068659229752585,-0.04488668741091022,0.04539099941409451,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7260547890421916,1.0,34,paired_raw_difference,0.0072068659229752585,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8130919326193176,0.793446967684244,0.8298155387456644,0.8080737211509751,0.7813497264860768,0.8436404985481838,0.0050182114683424706,-0.031734321997927584,0.0312063030102379,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7308538292341532,1.0,34,paired_raw_difference,0.0050182114683424706,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.3685571258859183,0.2334481375847107,0.49132039842216,0.20537112376883337,0.10207327658873287,0.29939343468470925,0.16318600211708495,0.10011698628587384,0.23217087273323134,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.19376124775044992,1.0,35,paired_raw_difference,0.16318600211708495,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.14262501881174247,0.08736295184353754,0.2014975374332615,0.06883390666488642,0.03279378841488913,0.10755496896136839,0.07379111214685605,0.039909533148766364,0.1128210694191092,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1315736852629474,1.0,35,paired_raw_difference,0.07379111214685605,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9703983167670318,0.9053330958151063,1.0225893299235027,0.9473684210526315,0.75,1.0714285714285714,0.023029895714400284,-0.10916645560095059,0.2066280991735537,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6434713057388523,1.0,35,paired_raw_difference,0.023029895714400284,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.974025974025974,0.9080300127713921,1.0235294117647058,0.9473684210526316,0.6666666666666667,1.1,0.02665755297334238,-0.12161490683229814,0.2587202874516306,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.5296940611877624,1.0,35,paired_raw_difference,0.02665755297334238,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9710197210197208,0.9059223121240534,1.0219315261076052,0.9473684210526316,0.6941928374655649,1.0848170247337066,0.023651299967089146,-0.11272803810499656,0.24326416109410626,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6206758648270346,1.0,35,paired_raw_difference,0.023651299967089146,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9998089748245236,0.9868250743978402,1.015330952095562,0.9864330457386822,0.9661247954501226,1.0041641761703592,0.013375929085841398,-0.008827673242703568,0.04118852240349011,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2615476904619076,1.0,34,paired_raw_difference,0.013375929085841398,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9999216284003737,0.9919511670041433,1.0095725925572392,0.9922943380111109,0.980149219362268,1.0023328223427745,0.0076272903892627975,-0.005235311563702505,0.02411575406470129,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2953409318136373,1.0,34,paired_raw_difference,0.0076272903892627975,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9757593907900769,0.9152601409466719,1.009762414407369,0.9720062631726876,0.8969131966197009,1.0560524445574284,0.003753127617389329,-0.11177085830366831,0.07882320853175322,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9326134773045391,1.0,35,paired_raw_difference,0.003753127617389329,183,complete,
phase6_primary_seed_robustness,brighter_s1,lighting,brighter,1,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9649720152063966,0.9142761647230977,1.0143343926229216,0.9022103779466444,0.8161057301179787,1.0459310097443515,0.06276163725975226,-0.102662441059819,0.14683303818485133,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.23515296940611877,1.0,35,paired_raw_difference,0.06276163725975226,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1391465677179963,0.09023445879774286,0.18786364499388208,0.4318181818181818,0.22723607038123173,0.6060606060606061,-0.2926716141001855,-0.4598532293896424,-0.11591161688701836,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.2926716141001855,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6756756756756757,0.5591318785578747,0.7700175159235668,0.17117117117117117,0.07406045751633988,0.24352497675036536,0.5045045045045045,0.4130434782608696,0.5977042728635681,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5045045045045045,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2307692307692308,0.15668014824726925,0.29810298252749967,0.24516129032258066,0.11346087851750174,0.3357774351875157,-0.01439205955334985,-0.09392526503621307,0.08032590198665769,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7824435112977405,1.0,35,paired_raw_difference,-0.01439205955334985,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6815834579763675,0.6540305575184384,0.7044574310887479,0.6804256363070024,0.6316742611965211,0.736815581505062,0.0011578216693651777,-0.057648958637250884,0.04327402031161678,2000,2000,1999,1999,paired_patient_cluster_label_swap,5000,5000,0.9522095580883824,1.0,34,paired_raw_difference,0.0011578216693651777,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8058812755076828,0.7857546557439041,0.8221139621893891,0.804688543841322,0.7715798860237016,0.8427615794055958,0.0011927316663608023,-0.03924939547996527,0.029808737453003387,2000,2000,1999,1999,paired_patient_cluster_label_swap,5000,5000,0.9240151969606079,1.0,34,paired_raw_difference,0.0011927316663608023,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.36223096756075696,0.2304699454146529,0.4946280641414435,0.20209658534330113,0.11118254781014347,0.2993412859544324,0.16013438221745582,0.08847745335471435,0.2274299641435171,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1791641671665667,1.0,35,paired_raw_difference,0.16013438221745582,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13856437144147732,0.08698528047219638,0.19694536078055125,0.0652300390810236,0.03334185168228035,0.10582645745774101,0.07333433236045372,0.04099731169893905,0.10520905332060156,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.11457708458308338,1.0,35,paired_raw_difference,0.07333433236045372,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9667975808977665,0.9071542660776736,1.0208709030100336,0.9318181818181818,0.7240200978432156,1.0791885131712258,0.034979399079584694,-0.12636161227935577,0.2548172042044588,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6004799040191962,1.0,35,paired_raw_difference,0.034979399079584694,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.974025974025974,0.9142857142857144,1.0241037320011752,1.0,0.7,1.1668103448275855,-0.025974025974025983,-0.19999999999999996,0.2693274533504572,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7480503899220156,1.0,35,paired_raw_difference,-0.025974025974025983,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9680319680319681,0.9087419176591645,1.020291823847267,0.9806451612903226,0.7114641151413451,1.1277603436185133,-0.012613193258354527,-0.17065766902910035,0.2523090281003536,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8532293541291741,1.0,35,paired_raw_difference,-0.012613193258354527,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9849420365978662,0.9663719300882895,1.00226557048429,0.9803257901794206,0.9368570989372895,1.0097253004703768,0.004616246418445602,-0.02717011578036924,0.05101829278395859,2000,2000,1999,1999,paired_patient_cluster_label_swap,5000,5000,0.7580483903219356,1.0,34,paired_raw_difference,0.004616246418445602,183,complete,
phase6_primary_seed_robustness,brighter_s2,lighting,brighter,2,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9910541292755506,0.9797032447424511,1.0017877615747248,0.9881374248612217,0.9610137753086172,1.005748431388083,0.0029167044143288967,-0.015191156639582612,0.03151393855200752,2000,2000,1999,1999,paired_patient_cluster_label_swap,5000,5000,0.7514497100579884,1.0,34,paired_raw_difference,0.0029167044143288967,183,complete,
